name,year,selling_price_usd,miles_driven,fuel,seller_type,transmission,owner,engine,max_power,mileage_mpg,seats
Tata Tiago 2019-2020 XZ Plus Dual Tone,2019,11980.07,2174.8,Petrol,Individual,Manual,First Owner,1199.0,83.83,56.08,5.0
Ford Figo 1.5D Trend MT,2017,13178.07,34796.8,Diesel,Individual,Manual,First Owner,1498.0,99.0,60.76,5.0
Toyota Innova 2.5 G (Diesel) 7 Seater,2013,22096.57,133594.8,Diesel,Individual,Manual,First Owner,2494.0,100.0,30.55,7.0
Mahindra XUV500 W6 2WD,2012,21297.9,24854.8,Diesel,Individual,Manual,First Owner,2179.0,140.0,35.52,7.0
Maruti Ritz VDi,2013,7986.71,74564.5,Diesel,Individual,Manual,Second Owner,1248.0,73.94,54.57,5.0
Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2003,5324.47,74564.5,Diesel,Individual,Manual,Second Owner,2179.0,120.0,24.7,7.0
Honda Brio 1.2 S MT,2017,12778.74,18889.7,Petrol,Dealer,Manual,First Owner,1198.0,86.8,43.51,5.0
Honda BR-V i-DTEC VX MT,2017,25291.25,14912.9,Diesel,Dealer,Manual,First Owner,1498.0,98.6,51.51,7.0
Honda BR-V i-VTEC VX MT,2017,22362.79,19042.5,Petrol,Dealer,Manual,First Owner,1497.0,117.3,36.22,7.0
Hyundai Verna 1.6 CRDi S,2017,21297.9,9320.6,Diesel,Individual,Manual,First Owner,1582.0,126.2,56.22,5.0
Volkswagen Vento 1.5 TDI Comfortline,2017,19966.78,31068.6,Diesel,Individual,Manual,First Owner,1498.0,108.6,52.38,5.0
Hyundai EON Era Plus,2017,6788.68,21126.6,Petrol,Individual,Manual,First Owner,814.0,55.2,49.63,5.0
Maruti Ertiga SHVS ZDI Plus,2016,19301.22,33554.0,Diesel,Individual,Manual,Second Owner,1248.0,88.5,57.67,7.0
Mercedes-Benz B Class B200 CDI Sport,2016,49490.99,24854.8,Diesel,Individual,Automatic,Second Owner,2143.0,134.1,46.34,5.0
Chevrolet Beat LT,2012,3860.24,74564.5,Petrol,Individual,Manual,First Owner,1199.0,79.4,43.75,5.0
Tata Nexon 1.2 Revotron XM,2018,19966.78,9320.6,Petrol,Individual,Manual,First Owner,1198.0,108.5,39.99,5.0
Volkswagen Ameo 1.5 TDI Comfortline AT,2017,17437.65,31068.6,Diesel,Individual,Automatic,First Owner,1498.0,108.495,51.75,5.0
Ford Figo Diesel ZXI,2011,5590.7,52195.2,Diesel,Individual,Manual,Second Owner,1399.0,68.0,47.04,5.0
Honda City 1.5 E MT,2011,11980.07,31068.6,Petrol,Individual,Manual,First Owner,1497.0,118.0,39.99,5.0
Ford Figo 1.5D Titanium MT,2015,15440.97,32311.3,Diesel,Individual,Manual,First Owner,1498.0,99.0,60.76,5.0
Hyundai Santro Sportz BSIV,2019,11447.62,11495.4,Petrol,Individual,Manual,First Owner,1086.0,68.0,47.75,5.0
Tata Indigo CS eLX BS IV,2012,4126.47,31068.6,Diesel,Individual,Manual,First Owner,1396.0,69.0,54.17,5.0
Datsun RediGO 1.0 S,2017,6389.37,21748.0,Petrol,Individual,Manual,First Owner,999.0,67.0,52.92,5.0
Toyota Etios G,2016,14376.08,9631.3,Petrol,Individual,Manual,First Owner,1496.0,88.73,39.47,5.0
Tata Indigo CS LX (TDI) BS III,2013,6655.59,74564.5,Diesel,Individual,Manual,First Owner,1396.0,69.0,44.9,5.0
Tata Indigo eCS VX BSIV,2012,6921.82,37282.3,Diesel,Individual,Manual,First Owner,1396.0,69.0,58.8,5.0
Ford Ecosport 1.0 Ecoboost Titanium Optional,2014,14642.3,26725.8,Petrol,Dealer,Manual,First Owner,999.0,123.37,44.41,5.0
Renault Duster 110PS Diesel RxL,2015,15973.42,84506.5,Diesel,Individual,Manual,First Owner,1461.0,108.45,44.71,5.0
Ford Figo Aspire 1.5 TDCi Titanium,2017,14642.3,9320.6,Diesel,Individual,Manual,First Owner,1498.0,99.0,60.76,5.0
Mahindra Bolero SLX,2011,9850.28,68350.8,Diesel,Individual,Manual,Second Owner,2523.0,63.0,31.99,7.0
Hyundai i10 Magna 1.1L,2008,6655.59,62137.1,Petrol,Individual,Manual,Second Owner,1086.0,68.05,46.6,5.0
Maruti Alto LXi BSIII,2005,3327.8,43496.0,Petrol,Individual,Manual,Fourth & Above Owner,796.0,46.3,46.34,5.0
Tata Indica Vista Aqua 1.4 TDI,2010,5324.47,68350.8,Diesel,Individual,Manual,First Owner,1405.0,71.0,39.99,5.0
Ford Figo Aspire 1.2 Ti-VCT Titanium,2018,18635.66,15534.3,Petrol,Individual,Manual,First Owner,1196.0,86.8,42.72,5.0
Hyundai Santro Magna,2020,13311.18,621.4,Petrol,Individual,Manual,First Owner,1086.0,68.07,47.75,5.0
Maruti 800 AC BSII,2007,3327.8,37282.3,Petrol,Individual,Manual,Second Owner,796.0,37.0,37.87,4.0
Renault Lodgy 85PS RxZ,2015,18369.44,49709.7,Diesel,Individual,Manual,First Owner,1461.0,83.8,49.49,8.0
Jeep Compass 2.0 Limited,2017,41264.67,74564.5,Diesel,Individual,Manual,First Owner,1956.0,170.0,40.22,5.0
Tata Indica V2 1.2 GLE BSIII,2013,4525.8,68350.8,Petrol,Individual,Manual,Second Owner,1193.0,65.3,35.99,5.0
Fiat Linea Emotion (Diesel),2010,7321.15,68350.8,Diesel,Individual,Manual,Third Owner,1248.0,91.7,47.98,5.0
Toyota Innova 2.5 V Diesel 8-seater,2007,13311.18,124274.2,Diesel,Individual,Manual,Third Owner,2494.0,102.0,30.11,8.0
Volkswagen Jetta 2.0L TDI Highline,2013,25291.25,49709.7,Diesel,Individual,Manual,Second Owner,1968.0,138.1,45.47,5.0
Maruti Swift Dzire ZDI,2019,21377.74,14912.9,Diesel,Individual,Manual,First Owner,1248.0,74.02,66.8,5.0
Maruti Swift Dzire VDI,2013,12512.51,93205.6,Diesel,Individual,Manual,First Owner,1248.0,74.0,55.04,5.0
Renault KWID RXT,2015,7986.71,37282.3,Petrol,Individual,Manual,First Owner,799.0,53.3,59.2,5.0
Renault Duster 110PS Diesel RxL,2014,15973.42,72079.0,Diesel,Individual,Manual,First Owner,1461.0,108.45,44.71,5.0
Ford Figo Diesel Celebration Edition,2013,7321.15,64809.0,Diesel,Individual,Manual,First Owner,1399.0,68.1,47.04,5.0
Mahindra KUV 100 D75 K8,2018,18635.66,18641.1,Diesel,Individual,Manual,First Owner,1198.0,77.0,59.56,6.0
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,2014,86522.7,20505.2,Diesel,Individual,Automatic,First Owner,2987.0,254.8,26.58,7.0
Volkswagen Ameo 1.5 TDI Comfortline,2020,21297.9,15534.3,Diesel,Individual,Manual,First Owner,1498.0,108.62,50.95,5.0
Audi A6 2.0 TDI,2014,58569.21,37282.3,Diesel,Individual,Automatic,First Owner,1968.0,174.33,41.59,5.0
Hyundai Verna CRDi SX ABS,2007,6522.48,75185.9,Diesel,Individual,Manual,Second Owner,1493.0,110.0,42.57,5.0
Hyundai Verna CRDi SX,2010,8252.93,74564.5,Diesel,Individual,Manual,Second Owner,1493.0,110.0,39.52,5.0
Hyundai Verna CRDi SX ABS,2007,6522.48,74564.5,Diesel,Individual,Manual,Second Owner,1493.0,110.0,42.57,5.0
Volkswagen Polo Petrol Comfortline 1.2L,2011,11980.07,68350.8,Petrol,Individual,Manual,First Owner,1198.0,73.9,38.74,5.0
Volkswagen Jetta 2.0L TDI Highline AT,2013,22629.01,52195.2,Diesel,Individual,Automatic,Second Owner,1968.0,138.03,39.89,5.0
Honda CR-V 2.4 4WD AT,2004,8652.27,74564.5,Petrol,Individual,Automatic,Third Owner,2354.0,152.0,23.76,5.0
Maruti Swift VDI,2013,10915.15,62137.1,Diesel,Individual,Manual,Third Owner,1248.0,74.0,53.86,5.0
Volvo XC60 Inscription D5 BSIV,2018,146423.03,31068.6,Diesel,Individual,Automatic,First Owner,1969.0,235.0,26.34,5.0
Hyundai Creta 1.6 CRDi SX Option,2015,26622.37,45670.8,Diesel,Individual,Manual,First Owner,1582.0,126.2,46.27,5.0
Hyundai Xcent 1.1 CRDi SX,2016,15707.2,21126.6,Diesel,Individual,Manual,Second Owner,1120.0,71.0,57.39,5.0
Nissan Kicks XV D BSIV,2019,31946.84,14291.5,Diesel,Individual,Manual,First Owner,1461.0,108.5,48.1,5.0
Ford Fiesta 1.4 SXi TDCi ABS,2008,4658.91,101283.5,Diesel,Individual,Manual,Third Owner,1399.0,68.0,41.87,5.0
Chevrolet Optra Magnum 2.0 LT,2011,7986.71,73943.1,Diesel,Individual,Manual,Second Owner,1991.0,123.7,38.86,5.0
Toyota Innova Crysta 2.8 ZX AT BSIV,2017,57903.65,31068.6,Diesel,Individual,Automatic,First Owner,2755.0,171.5,26.72,7.0
Honda City i-DTEC VX,2019,29550.83,6524.4,Diesel,Individual,Manual,First Owner,1498.0,97.9,60.22,5.0
Mitsubishi Lancer 2.0 LXd,2000,3993.36,173983.9,Diesel,Individual,Manual,Second Owner,1998.0,68.0,34.81,5.0
Volkswagen Vento Diesel Highline,2013,8652.27,96312.5,Diesel,Individual,Manual,Second Owner,1598.0,103.6,48.31,5.0
Ford Fiesta 1.4 SXi TDCi ABS,2010,8652.27,101283.5,Diesel,Individual,Manual,First Owner,1399.0,68.0,41.87,5.0
Honda City 2017-2020 GXi,2008,7454.26,46602.8,Petrol,Individual,Manual,First Owner,1497.0,78.0,41.63,5.0
Honda City i DTec E,2016,20366.11,49709.7,Diesel,Individual,Manual,First Owner,1498.0,98.6,61.16,5.0
Honda City i DTEC V,2014,17038.32,74564.5,Diesel,Individual,Manual,Second Owner,1498.0,98.6,61.16,5.0
Tata Indica V2 DLE BSIII,2007,1730.45,74564.5,Diesel,Individual,Manual,Third Owner,1396.0,52.8,42.06,5.0
Skoda Octavia Ambiente 1.9 TDI MT,2007,5191.36,108739.9,Diesel,Individual,Manual,Second Owner,1896.0,66.0,43.99,5.0
Maruti Alto 800 LXI,2017,7853.6,9320.6,Petrol,Individual,Manual,First Owner,796.0,47.3,58.1,5.0
Maruti Swift Dzire ZDI,2012,16638.98,62137.1,Diesel,Individual,Manual,Second Owner,1248.0,74.0,55.04,5.0
Maruti Wagon R LX Minor,2009,4259.58,49709.7,Petrol,Individual,Manual,Second Owner,998.0,67.1,44.46,5.0
Maruti Celerio VXI,2015,8785.38,52195.2,Petrol,Individual,Manual,Second Owner,998.0,67.04,54.33,5.0
Ford Figo Petrol LXI,2010,4792.03,31068.6,Petrol,Individual,Manual,Second Owner,1196.0,70.0,36.69,5.0
Hyundai i10 Era,2011,7986.71,18641.1,Petrol,Individual,Manual,First Owner,1086.0,68.05,46.6,5.0
Maruti Baleno Alpha 1.2,2016,17304.54,21748.0,Petrol,Individual,Manual,Second Owner,1197.0,83.1,50.34,5.0
Mahindra Verito 1.5 D4 BSIV,2015,10116.5,74564.5,Diesel,Individual,Manual,Second Owner,1461.0,65.0,49.47,5.0
Tata Zest Revotron 1.2 XT,2014,9584.05,31068.6,Petrol,Individual,Manual,Second Owner,1193.0,88.7,41.33,5.0
Skoda Rapid 1.6 MPI Elegance,2012,10249.61,72079.0,Petrol,Individual,Manual,First Owner,1598.0,103.5,35.28,5.0
Hyundai Verna 1.6 SX CRDi (O),2012,15707.2,68350.8,Diesel,Individual,Manual,Second Owner,1582.0,126.32,52.5,5.0
Mahindra XUV500 W4,2013,19966.78,43496.0,Diesel,Individual,Manual,Second Owner,2179.0,140.0,35.52,7.0
Fiat Grande Punto 1.3 Emotion (Diesel),2011,6788.68,62137.1,Diesel,Individual,Manual,Third Owner,1248.0,75.0,47.75,5.0
Hyundai Grand i10 SportZ Edition,2015,13284.56,12427.4,Petrol,Individual,Manual,First Owner,1197.0,81.86,44.46,5.0
Maruti Swift Dzire AMT ZDI Plus,2018,19434.33,37282.3,Diesel,Individual,Automatic,First Owner,1248.0,74.02,66.8,5.0
Honda Jazz 1.5 V i DTEC,2016,17304.54,18641.1,Diesel,Individual,Manual,Second Owner,1498.0,98.6,64.21,5.0
Renault Pulse RxL,2012,5856.92,46602.8,Diesel,Individual,Manual,First Owner,1461.0,63.12,54.29,5.0
Tata Indica V2 DLS TC,2006,2662.24,68350.8,Diesel,Individual,Manual,Third Owner,1405.0,62.0,39.52,5.0
Hyundai Accent GLS 1.6,2004,2928.46,74564.5,Petrol,Individual,Manual,Fourth & Above Owner,1599.0,94.0,33.87,5.0
Tata Indica Vista Aqua 1.4 TDI,2009,4046.6,29825.8,Diesel,Individual,Manual,Second Owner,1405.0,71.0,39.99,5.0
Hyundai i20 1.2 Magna Executive,2014,11048.28,44738.7,Petrol,Dealer,Manual,First Owner,1197.0,81.83,43.75,5.0
Maruti Swift VXI BSIV,2015,12645.63,31689.9,Petrol,Dealer,Manual,First Owner,1197.0,81.8,51.75,5.0
Maruti Ignis Zeta,2017,13976.74,18019.8,Petrol,Dealer,Manual,First Owner,1197.0,81.8,49.14,5.0
Maruti Wagon R VXI 1.2,2015,9717.17,17398.4,Petrol,Dealer,Manual,First Owner,1197.0,81.8,48.27,5.0
Maruti Swift VDI BSIV,2011,9983.39,60273.0,Diesel,Dealer,Manual,First Owner,1248.0,74.0,59.27,5.0
Maruti Swift Dzire VDI,2018,20366.11,36660.9,Diesel,Dealer,Manual,First Owner,1248.0,74.02,66.8,5.0
Maruti Swift Dzire VDI,2019,20499.22,16777.0,Diesel,Individual,Manual,First Owner,1248.0,74.02,66.8,5.0
Renault KWID RXT,2018,9317.83,18641.1,Petrol,Individual,Manual,First Owner,799.0,53.3,59.2,5.0
Mahindra Scorpio 1.99 S6 Plus,2015,23294.57,43496.0,Diesel,Individual,Manual,First Owner,1997.0,120.0,36.22,7.0
Mahindra XUV500 W6 2WD,2014,20765.45,42874.6,Diesel,Dealer,Manual,First Owner,2179.0,140.0,35.52,7.0
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018,26356.15,9320.6,Diesel,Individual,Manual,First Owner,1248.0,88.5,59.04,5.0
Maruti Swift Dzire VDI,2019,21297.9,22182.9,Diesel,Dealer,Manual,First Owner,1248.0,74.02,66.8,5.0
Hyundai Verna 1.6 SX,2012,9317.83,74564.5,Diesel,Individual,Manual,Third Owner,1582.0,126.32,52.5,5.0
Volkswagen Polo Diesel Comfortline 1.2L,2013,8652.27,74564.5,Diesel,Individual,Manual,First Owner,1199.0,73.9,51.91,5.0
Volkswagen Polo Diesel Comfortline 1.2L,2013,9584.05,49709.7,Diesel,Individual,Manual,First Owner,1199.0,73.9,51.91,5.0
Maruti Alto K10 2010-2014 VXI,2010,3940.11,74564.5,Petrol,Individual,Manual,First Owner,998.0,67.1,49.21,5.0
Maruti Baleno Delta 1.3,2017,17836.99,22369.4,Diesel,Individual,Manual,First Owner,1248.0,74.0,64.43,5.0
Toyota Etios Liva GD,2014,11474.21,74564.5,Diesel,Individual,Manual,First Owner,1364.0,67.04,55.49,5.0
Maruti Omni E MPI STD BS IV,2017,6921.82,5592.3,Petrol,Individual,Manual,First Owner,796.0,34.2,39.52,8.0
Tata Nano Lx BSIV,2012,1863.57,31068.6,Petrol,Individual,Manual,Second Owner,624.0,37.48,59.74,4.0
Renault KWID Climber 1.0 MT BSIV,2019,7986.71,21748.0,Petrol,Individual,Manual,First Owner,999.0,67.0,54.12,5.0
Mahindra Xylo E4,2011,3993.36,80778.2,Diesel,Individual,Manual,Second Owner,2498.0,112.0,32.93,7.0
Ford Figo Diesel Titanium,2010,6921.82,43496.0,Diesel,Individual,Manual,First Owner,1399.0,68.0,47.04,5.0
Maruti Swift Dzire VDi,2012,8519.16,55923.4,Diesel,Individual,Manual,Third Owner,1248.0,73.9,45.4,5.0
Tata Nexon 1.2 Revotron XM,2018,18635.66,21748.0,Petrol,Individual,Manual,First Owner,1198.0,108.5,39.99,5.0
Volkswagen Polo Petrol Highline 1.2L,2012,11048.28,49709.7,Petrol,Individual,Manual,First Owner,1198.0,73.9,38.74,5.0
Maruti Swift Vdi BSIII,2008,6921.82,74564.5,Diesel,Individual,Manual,Second Owner,1248.0,75.0,41.87,5.0
Tata Nano Cx,2011,1863.57,49709.7,Petrol,Individual,Manual,First Owner,624.0,35.0,61.16,4.0
Toyota Etios Liva G,2015,13710.52,18641.1,Petrol,Individual,Manual,First Owner,1197.0,78.9,41.66,5.0
Hyundai Verna 1.6 CRDi SX,2016,21404.36,37282.3,Diesel,Individual,Manual,First Owner,1582.0,126.2,56.22,5.0
Skoda Octavia L and K 1.9 TDI (MT),2007,7321.15,124274.2,Diesel,Individual,Manual,Second Owner,1896.0,122.4,39.05,5.0
Ford EcoSport 1.5 TDCi Titanium BSIV,2017,24865.29,62758.5,Diesel,Individual,Manual,First Owner,1498.0,98.59,53.56,5.0
Ford Fiesta 1.4 Duratorq ZXI,2007,5590.7,68350.8,Diesel,Individual,Manual,First Owner,1399.0,68.0,41.87,5.0
Toyota Innova 2.5 G (Diesel) 8 Seater,2014,27953.49,84506.5,Diesel,Individual,Manual,Third Owner,2494.0,100.6,30.55,8.0
Chevrolet Tavera B2 8 Seats BSIII,2011,17304.54,155342.8,Diesel,Individual,Manual,Second Owner,2499.0,80.0,34.81,7.0
Chevrolet Cruze LTZ,2012,14642.3,45981.5,Diesel,Individual,Manual,Fourth & Above Owner,1998.0,163.7,40.69,5.0
Honda Jazz 1.2 VX i VTEC,2015,18635.66,14105.1,Petrol,Individual,Manual,First Owner,1199.0,88.7,43.99,5.0
Hyundai Grand i10 Sportz,2016,13976.74,27961.7,Petrol,Individual,Manual,First Owner,1197.0,82.0,44.46,5.0
Maruti Eeco 5 Seater AC BSIV,2011,6655.59,22369.4,Petrol,Individual,Manual,Second Owner,1196.0,73.0,36.15,5.0
Maruti Swift Dzire ZDI,2015,15307.86,35418.1,Diesel,Individual,Manual,Second Owner,1248.0,74.0,62.54,5.0
Tata Tiago 1.05 Revotorq XZ,2018,14376.08,20505.2,Diesel,Individual,Manual,First Owner,1047.0,69.0,64.17,5.0
Maruti Ertiga VXI,2012,14908.53,36660.9,Petrol,Individual,Manual,First Owner,1373.0,93.7,37.68,7.0
Volkswagen Vento Diesel Highline,2012,10116.5,124274.2,Diesel,Individual,Manual,First Owner,1598.0,103.6,48.31,5.0
Ford Figo Petrol Titanium,2011,6389.37,49709.7,Petrol,Individual,Manual,Second Owner,1196.0,70.0,36.69,5.0
Datsun RediGO S,2018,7454.26,31068.6,Petrol,Individual,Manual,First Owner,799.0,53.64,53.39,5.0
Maruti Ritz VDi,2011,9317.83,73321.8,Diesel,Individual,Manual,Second Owner,1248.0,73.9,49.63,5.0
Tata Indica Vista TDI LS,2014,2928.46,155342.8,Diesel,Individual,Manual,Second Owner,1405.0,70.0,44.93,5.0
Tata Nexon 1.5 Revotorq XZ Plus,2018,26089.92,12427.4,Diesel,Individual,Manual,First Owner,1497.0,108.5,50.57,5.0
Tata Nexon 1.5 Revotorq XZ Plus,2018,25823.67,13590.0,Diesel,Individual,Manual,First Owner,1497.0,108.5,50.57,5.0
Mahindra KUV 100 mFALCON D75 K8,2016,9504.19,74564.5,Diesel,Individual,Manual,First Owner,1198.0,77.0,59.56,6.0
Tata Indica Vista TDI LX,2014,7454.26,62137.1,Diesel,Individual,Manual,First Owner,1405.0,70.0,44.93,5.0
Mahindra Bolero 2011-2019 ZLX,2012,11447.62,31068.6,Diesel,Individual,Manual,First Owner,2523.0,62.1,37.54,7.0
Maruti Alto 800 LXI Airbag,2015,6655.59,43496.0,Petrol,Individual,Manual,First Owner,796.0,47.3,53.49,5.0
Chevrolet Enjoy 1.3 TCDi LS 8,2016,13976.74,49709.7,Diesel,Individual,Manual,First Owner,1248.0,73.74,42.81,8.0
Tata Tiago 1.2 Revotron XZ,2018,13311.18,15534.3,Petrol,Individual,Manual,First Owner,1199.0,84.0,56.08,5.0
Mahindra Scorpio S5 BSIV,2019,26622.37,37282.3,Diesel,Individual,Manual,First Owner,2179.0,120.0,38.48,7.0
Maruti Alto 800 LXI Optional,2017,8412.67,15534.3,Petrol,Individual,Manual,First Owner,796.0,47.3,58.1,5.0
Maruti Alto 800 VXI Optional,2018,9317.83,31068.6,Petrol,Individual,Manual,First Owner,796.0,47.3,58.1,5.0
Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,2018,25291.25,8699.2,Diesel,Individual,Manual,First Owner,1497.0,108.5,50.57,5.0
Maruti 800 AC,2005,1198.01,34439.5,Petrol,Individual,Manual,Second Owner,796.0,37.0,37.87,4.0
Mahindra Bolero 2011-2019 SLX,2013,12645.63,47224.2,Diesel,Individual,Manual,First Owner,2523.0,62.1,37.54,7.0
Toyota Fortuner 2.8 4WD AT BSIV,2020,85191.58,1864.1,Diesel,Individual,Automatic,First Owner,2755.0,174.5,35.38,7.0
Mahindra TUV 300 T8,2016,15973.42,86370.6,Diesel,Individual,Manual,First Owner,1493.0,100.0,43.49,7.0
Volkswagen Vento 1.6 Highline,2014,11447.62,62137.1,Petrol,Individual,Manual,First Owner,1598.0,103.2,35.38,5.0
Hyundai Creta 1.6 CRDi SX,2015,25690.59,37282.3,Diesel,Individual,Manual,First Owner,1582.0,126.2,46.27,5.0
Maruti Ertiga ZDI,2013,18635.66,23400.2,Diesel,Individual,Manual,First Owner,1248.0,88.8,48.85,7.0
Maruti Ritz VDi,2012,6655.59,55302.0,Diesel,Individual,Manual,Second Owner,1248.0,73.94,54.57,5.0
Maruti Ertiga ZDI,2013,18103.21,23301.4,Diesel,Individual,Manual,Second Owner,1248.0,88.8,48.85,7.0
Tata Tiago 1.2 Revotron XTA,2018,13311.18,3106.9,Petrol,Individual,Automatic,First Owner,1199.0,84.0,56.08,5.0
Hyundai Grand i10 1.2 Kappa Asta,2013,11181.4,13048.8,Petrol,Individual,Manual,First Owner,1197.0,81.86,44.46,5.0
Maruti Alto K10 LXI,2017,7720.49,6213.7,Petrol,Individual,Manual,Second Owner,998.0,67.05,56.33,5.0
Maruti Swift Dzire VDI,2017,19966.78,18641.1,Diesel,Individual,Manual,First Owner,1248.0,74.02,66.8,5.0
Maruti Eeco 7 Seater Standard BSIV,2015,7986.71,12303.1,Petrol,Individual,Manual,First Owner,1196.0,73.0,36.15,7.0
Maruti Ritz VDi,2011,6655.59,55923.4,Diesel,Individual,Manual,Third Owner,1248.0,73.9,49.63,5.0
Maruti Wagon R LXI Minor,2007,2662.24,43496.0,Petrol,Individual,Manual,Second Owner,1061.0,67.0,44.46,5.0
Maruti Wagon R LX BSIII,2007,2662.24,49709.7,Petrol,Individual,Manual,Second Owner,1061.0,64.0,40.69,5.0
Maruti Ertiga VDI,2013,14642.3,74564.5,Diesel,Individual,Manual,Third Owner,1248.0,88.76,48.85,7.0
Maruti Swift Dzire VDi,2012,9078.23,74564.5,Diesel,Individual,Manual,First Owner,1248.0,73.9,45.4,5.0
Hyundai Grand i10 1.2 CRDi Sportz,2017,15973.42,31068.6,Diesel,Individual,Manual,First Owner,1186.0,73.97,56.45,5.0
Honda City i DTEC VX,2014,17304.54,103769.0,Diesel,Individual,Manual,First Owner,1498.0,98.6,59.04,5.0
Chevrolet Spark 1.0 PS,2008,2010.71,49709.7,Petrol,Individual,Manual,First Owner,995.0,63.0,37.63,5.0
Hyundai i20 Sportz 1.2,2014,13311.18,10563.3,Petrol,Individual,Manual,First Owner,1197.0,81.83,43.75,5.0
Maruti Baleno Delta 1.2,2017,14642.3,28583.1,Petrol,Individual,Manual,First Owner,1197.0,83.1,50.34,5.0
Maruti Swift VDI Optional,2015,12645.63,37282.3,Diesel,Individual,Manual,First Owner,1248.0,74.0,59.27,5.0
Maruti Wagon R LX,2006,1730.45,123031.5,Petrol,Individual,Manual,Second Owner,998.0,67.1,44.46,5.0
Hyundai Xcent 1.1 CRDi SX,2015,11314.51,37282.3,Diesel,Individual,Manual,First Owner,1120.0,71.0,57.39,5.0
Toyota Corolla Altis Diesel D4DJ,2012,12698.84,55923.4,Diesel,Individual,Manual,Fourth & Above Owner,1364.0,87.2,50.41,5.0
Chevrolet Spark 1.0 LS,2011,3993.36,24854.8,Petrol,Individual,Manual,Second Owner,995.0,62.0,42.34,5.0
Maruti Alto LXi,2011,5990.03,55923.4,Petrol,Individual,Manual,First Owner,796.0,46.3,46.34,5.0
Maruti Alto LXi,2010,5058.25,49709.7,Petrol,Individual,Manual,First Owner,796.0,46.3,46.34,5.0
Maruti Alto LX,2003,2662.24,101904.8,Petrol,Individual,Manual,Third Owner,796.0,46.3,46.34,5.0
Mahindra Bolero SLE BSIII,2011,10648.95,43496.0,Diesel,Individual,Manual,Second Owner,2523.0,63.0,31.99,7.0
Honda CR-V 2.0L 2WD AT,2016,35940.2,45981.5,Petrol,Dealer,Automatic,First Owner,1997.0,153.86,32.22,5.0
Mahindra Thar CRDe AC,2018,23960.13,7456.5,Diesel,Dealer,Manual,First Owner,2498.0,105.0,38.93,6.0
Tata Hexa XE,2017,25823.67,16466.3,Diesel,Dealer,Manual,First Owner,2179.0,147.94,41.4,7.0
Hyundai Grand i10 1.2 Kappa Magna AT,2016,12645.63,28352.5,Petrol,Trustmark Dealer,Automatic,First Owner,1197.0,81.86,44.46,5.0
Mahindra Bolero Power Plus SLE,2019,19700.55,21748.0,Diesel,Individual,Manual,First Owner,1493.0,70.0,38.81,7.0
Mahindra KUV 100 G80 K2,2018,10648.95,9320.6,Petrol,Individual,Manual,First Owner,1198.0,82.0,42.69,6.0
Maruti Wagon R LXI Optional,2018,11447.62,8699.2,Petrol,Individual,Manual,First Owner,998.0,67.04,48.24,5.0
Mahindra XUV300 W8 Option BSIV,2019,30136.52,12427.4,Petrol,Individual,Manual,First Owner,1197.0,110.0,39.99,5.0
Maruti Wagon R LXI BS IV,2017,9371.07,42781.4,Petrol,Dealer,Manual,First Owner,998.0,67.1,44.46,5.0
Tata Tiago 1.2 Revotron XE,2016,6735.43,28443.3,Petrol,Dealer,Manual,First Owner,1199.0,84.0,56.08,5.0
Chevrolet Spark 1.0 LT,2012,2129.79,43496.0,Petrol,Individual,Manual,Second Owner,995.0,62.1,38.1,5.0
Maruti Wagon R LXI,2015,8332.8,42379.4,Petrol,Dealer,Manual,First Owner,998.0,67.05,51.25,5.0
Hyundai Grand i10 SportZ Edition,2014,10116.5,18641.1,Petrol,Individual,Manual,Second Owner,1197.0,81.86,44.46,5.0
Renault KWID RXL,2018,9317.83,15534.3,Petrol,Individual,Manual,First Owner,799.0,53.3,59.2,5.0
Renault Duster 85PS Diesel RxE,2016,15973.42,55923.4,Diesel,Individual,Manual,Second Owner,1461.0,83.8,46.74,5.0
Tata Manza Aqua Quadrajet,2011,2342.77,60486.1,Diesel,Dealer,Manual,First Owner,1248.0,90.0,44.22,5.0
Maruti Omni 8 Seater BSII,2008,4259.58,43496.0,Petrol,Individual,Manual,Fourth & Above Owner,796.0,35.0,46.34,8.0
Hyundai i10 Sportz,2014,7720.49,19262.5,Petrol,Individual,Manual,First Owner,1197.0,78.9,47.89,5.0
Mahindra Scorpio S4 7 Seater,2014,17304.54,43496.0,Diesel,Individual,Manual,First Owner,2179.0,120.0,36.22,7.0
Hyundai EON D Lite Plus,2014,4792.03,38525.0,Petrol,Individual,Manual,First Owner,814.0,55.2,49.63,5.0
Maruti 800 AC,2008,1996.68,18019.8,Petrol,Individual,Manual,First Owner,796.0,37.0,37.87,4.0
Tata Safari DICOR 2.2 LX 4x2,2012,3514.15,51267.5,Diesel,Dealer,Manual,First Owner,2179.0,138.03,32.77,7.0
Chevrolet Beat LS,2010,2928.46,37282.3,Petrol,Individual,Manual,Second Owner,1199.0,79.4,43.75,5.0
Maruti Alto K10 VXI,2018,10382.72,6213.7,Petrol,Individual,Manual,First Owner,998.0,67.05,56.33,5.0
